Starting trading simulation... for 60 seconds
  Buy Orders:
    108/108 shares @ $12.05
  Sell Orders:
    925/925 shares @ $41.47
    905/905 shares @ $42.54

Ticker: TICK537
  Buy Orders:
    766/766 shares @ $40.59

Ticker: TICK538
  Sell Orders:
    538/538 shares @ $29.27
    707/707 shares @ $56.98
    420/420 shares @ $58.05

Ticker: TICK539
  Buy Orders:
    632/632 shares @ $71.82
    407/407 shares @ $32.48

Ticker: TICK540
  Buy Orders:
    77/628 shares @ $64.62

Ticker: TICK541
  Sell Orders:
    511/511 shares @ $47.33

Ticker: TICK542
  Sell Orders:
    950/950 shares @ $99.23

Ticker: TICK543
  Sell Orders:
    660/660 shares @ $96.46

Ticker: TICK546
  Buy Orders:
    452/452 shares @ $48.23
    673/673 shares @ $40.96

Ticker: TICK547
  Sell Orders:
    838/838 shares @ $57.48

Ticker: TICK548
  Buy Orders:
    148/148 shares @ $37.73

Ticker: TICK549
  Buy Orders:
    448/448 shares @ $66.15

Ticker: TICK550
  Sell Orders:
    298/298 shares @ $73.77

Ticker: TICK551
  Buy Orders:
    310/310 shares @ $95.41
    260/260 shares @ $46.43
    587/587 shares @ $22.36

Ticker: TICK552
  Sell Orders:
    15/603 shares @ $10.63

Ticker: TICK553
  Buy Orders:
    114/705 shares @ $69.74

Ticker: TICK554
  Buy Orders:
    578/578 shares @ $97.01

Ticker: TICK555
  Buy Orders:
    580/580 shares @ $80.02

Ticker: TICK556
  Buy Orders:
    510/510 shares @ $19.98

Ticker: TICK557
  Sell Orders:
    326/326 shares @ $27.65
    327/483 shares @ $32.24

Ticker: TICK558
  Sell Orders:
    789/789 shares @ $33.68
    246/246 shares @ $62.39

Ticker: TICK560
  Buy Orders:
    113/113 shares @ $52.30

Ticker: TICK561
  Sell Orders:
    100/100 shares @ $60.14

Ticker: TICK563
  Sell Orders:
    500/500 shares @ $92.26

Ticker: TICK566
  Sell Orders:
    278/278 shares @ $58.57

Ticker: TICK567
  Buy Orders:
    376/376 shares @ $78.48

Ticker: TICK568
  Buy Orders:
    719/719 shares @ $69.91
    974/974 shares @ $51.76

Ticker: TICK569
  Buy Orders:
    533/533 shares @ $70.16
    562/682 shares @ $43.33

Ticker: TICK570
  Sell Orders:
    267/267 shares @ $68.86

Ticker: TICK571
  Buy Orders:
    922/922 shares @ $64.02
    251/251 shares @ $63.29

Ticker: TICK572
  Buy Orders:
    517/517 shares @ $34.30

Ticker: TICK573
  Buy Orders:
    227/227 shares @ $35.42

Ticker: TICK574
  Buy Orders:
    391/391 shares @ $31.80

Ticker: TICK575
  Buy Orders:
    57/917 shares @ $82.81
    564/564 shares @ $63.61

Ticker: TICK576
  Buy Orders:
    932/932 shares @ $72.33

Ticker: TICK577
  Buy Orders:
    440/440 shares @ $97.64
    143/143 shares @ $58.83
    682/682 shares @ $11.60

Ticker: TICK578
  Buy Orders:
    853/853 shares @ $54.55
  Sell Orders:
    546/546 shares @ $80.03

Ticker: TICK579
  Sell Orders:
    668/668 shares @ $45.88

Ticker: TICK580
  Buy Orders:
    340/340 shares @ $19.61

Ticker: TICK581
  Buy Orders:
    505/505 shares @ $37.28

Ticker: TICK582
  Sell Orders:
    395/628 shares @ $35.77

Ticker: TICK583
  Sell Orders:
    779/779 shares @ $55.02

Ticker: TICK584
  Sell Orders:
    695/695 shares @ $43.33

Ticker: TICK586
  Buy Orders:
    247/247 shares @ $24.40

Ticker: TICK587
  Buy Orders:
    268/268 shares @ $93.65
    653/653 shares @ $90.15

Ticker: TICK588
  Buy Orders:
    614/614 shares @ $70.13

Ticker: TICK589
  Sell Orders:
    456/886 shares @ $32.03

Ticker: TICK590
  Buy Orders:
    696/696 shares @ $37.57
    813/813 shares @ $25.67
  Sell Orders:
    163/163 shares @ $88.67

Ticker: TICK591
  Sell Orders:
    757/757 shares @ $68.11

Ticker: TICK593
  Buy Orders:
    106/841 shares @ $70.33

Ticker: TICK594
  Buy Orders:
    528/528 shares @ $91.25

Ticker: TICK595
  Buy Orders:
    260/260 shares @ $84.20
  Sell Orders:
    288/288 shares @ $95.72

Ticker: TICK597
  Buy Orders:
    232/232 shares @ $76.44

Ticker: TICK598
  Sell Orders:
    851/851 shares @ $63.67

Ticker: TICK600
  Buy Orders:
    537/537 shares @ $55.28
    943/943 shares @ $23.47

Ticker: TICK602
  Buy Orders:
    519/519 shares @ $15.10

Ticker: TICK605
  Buy Orders:
    128/128 shares @ $49.03

Ticker: TICK607
  Buy Orders:
    575/575 shares @ $72.39

Ticker: TICK610
  Buy Orders:
    464/919 shares @ $71.59

Ticker: TICK611
  Buy Orders:
    185/185 shares @ $17.84
    459/459 shares @ $10.25
  Sell Orders:
    542/685 shares @ $85.83

Ticker: TICK612
  Sell Orders:
    835/835 shares @ $43.46

Ticker: TICK613
  Sell Orders:
    895/895 shares @ $21.41

Ticker: TICK614
  Sell Orders:
    276/276 shares @ $34.42
    512/512 shares @ $95.71

Ticker: TICK615
  Buy Orders:
    122/122 shares @ $11.68
  Sell Orders:
    187/320 shares @ $36.99

Ticker: TICK616
  Sell Orders:
    585/585 shares @ $22.25

Ticker: TICK617
  Sell Orders:
    896/896 shares @ $96.09

Ticker: TICK619
  Sell Orders:
    178/178 shares @ $68.35
    909/909 shares @ $78.76
    341/872 shares @ $82.28

Ticker: TICK620
  Buy Orders:
    529/529 shares @ $97.54

Ticker: TICK621
  Sell Orders:
    961/961 shares @ $78.98
    940/940 shares @ $81.74

Ticker: TICK622
  Buy Orders:
    287/287 shares @ $87.02
    935/935 shares @ $63.90

Ticker: TICK624
  Buy Orders:
    749/749 shares @ $78.99
    263/263 shares @ $72.94

Ticker: TICK627
  Buy Orders:
    678/678 shares @ $23.06

Ticker: TICK628
  Sell Orders:
    270/270 shares @ $87.60

Ticker: TICK630
  Sell Orders:
    161/161 shares @ $17.97
    347/347 shares @ $43.20

Ticker: TICK631
  Buy Orders:
    962/962 shares @ $15.57
  Sell Orders:
    804/804 shares @ $84.52

Ticker: TICK634
  Sell Orders:
    854/854 shares @ $15.28

Ticker: TICK635
  Buy Orders:
    875/875 shares @ $27.69
  Sell Orders:
    749/749 shares @ $62.66

Ticker: TICK636
  Buy Orders:
    833/833 shares @ $76.69
    783/783 shares @ $27.28

Ticker: TICK638
  Buy Orders:
    226/226 shares @ $33.10
  Sell Orders:
    949/949 shares @ $93.21

Ticker: TICK639
  Buy Orders:
    416/416 shares @ $48.74
  Sell Orders:
    31/995 shares @ $56.94
    759/759 shares @ $74.79

Ticker: TICK640
  Sell Orders:
    885/885 shares @ $43.83
    899/899 shares @ $68.00

Ticker: TICK641
  Buy Orders:
    547/547 shares @ $93.12
    172/172 shares @ $67.41

Ticker: TICK642
  Buy Orders:
    628/628 shares @ $30.46

Ticker: TICK643
  Sell Orders:
    383/383 shares @ $31.68

Ticker: TICK645
  Sell Orders:
    410/410 shares @ $80.87

Ticker: TICK647
  Buy Orders:
    700/700 shares @ $100.05
    868/868 shares @ $54.99

Ticker: TICK648
  Buy Orders:
    618/618 shares @ $100.87

Ticker: TICK649
  Sell Orders:
    597/597 shares @ $14.98
    156/156 shares @ $79.35

Ticker: TICK651
  Buy Orders:
    614/614 shares @ $30.55
  Sell Orders:
    345/345 shares @ $60.28

Ticker: TICK653
  Buy Orders:
    958/958 shares @ $43.00
    737/737 shares @ $28.00
  Sell Orders:
    845/845 shares @ $57.41

Ticker: TICK654
  Sell Orders:
    536/536 shares @ $10.71

Ticker: TICK655
  Sell Orders:
    255/255 shares @ $15.77

Ticker: TICK657
  Buy Orders:
    317/317 shares @ $56.45
    166/166 shares @ $46.56
    264/264 shares @ $40.39

Ticker: TICK658
  Sell Orders:
    231/616 shares @ $96.25

Ticker: TICK659
  Buy Orders:
    879/879 shares @ $25.54

Ticker: TICK660
  Buy Orders:
    868/868 shares @ $65.66

Ticker: TICK661
  Buy Orders:
    681/681 shares @ $42.75

Ticker: TICK663
  Sell Orders:
    583/583 shares @ $21.36

Ticker: TICK664
  Buy Orders:
    971/971 shares @ $49.39

Ticker: TICK665
  Sell Orders:
    420/420 shares @ $34.16

Ticker: TICK667
  Buy Orders:
    698/698 shares @ $85.53

Ticker: TICK668
  Buy Orders:
    348/348 shares @ $40.89
  Sell Orders:
    235/235 shares @ $46.63

Ticker: TICK669
  Buy Orders:
    291/291 shares @ $29.47
    405/405 shares @ $21.70

Ticker: TICK670
  Buy Orders:
    946/946 shares @ $63.29
    349/349 shares @ $63.05
    563/563 shares @ $15.96

Ticker: TICK672
  Sell Orders:
    322/322 shares @ $27.90

Ticker: TICK673
  Sell Orders:
    295/295 shares @ $90.15

Ticker: TICK674
  Buy Orders:
    516/653 shares @ $74.11

Ticker: TICK675
  Sell Orders:
    99/704 shares @ $21.47

Ticker: TICK676
  Sell Orders:
    817/817 shares @ $77.35

Ticker: TICK679
  Buy Orders:
    641/641 shares @ $16.61

Ticker: TICK680
  Sell Orders:
    430/430 shares @ $17.90
    830/830 shares @ $50.68

Ticker: TICK684
  Buy Orders:
    318/594 shares @ $72.78
    950/950 shares @ $42.34

Ticker: TICK685
  Buy Orders:
    819/819 shares @ $78.25
    522/934 shares @ $60.98

Ticker: TICK686
  Sell Orders:
    688/688 shares @ $46.69
    877/877 shares @ $88.65

Ticker: TICK687
  Buy Orders:
    851/851 shares @ $55.55

Ticker: TICK688
  Buy Orders:
    844/844 shares @ $12.60
  Sell Orders:
    464/464 shares @ $71.06

Ticker: TICK689
  Buy Orders:
    479/868 shares @ $76.16

Ticker: TICK690
  Sell Orders:
    956/956 shares @ $12.91
    768/768 shares @ $57.64
    351/351 shares @ $77.89

Ticker: TICK691
  Buy Orders:
    898/898 shares @ $43.17
  Sell Orders:
    625/625 shares @ $89.02

Ticker: TICK692
  Sell Orders:
    829/829 shares @ $65.76

Ticker: TICK694
  Buy Orders:
    301/301 shares @ $74.59
  Sell Orders:
    939/939 shares @ $82.25

Ticker: TICK695
  Sell Orders:
    261/261 shares @ $54.72

Ticker: TICK696
  Sell Orders:
    208/622 shares @ $53.34

Ticker: TICK697
  Sell Orders:
    909/909 shares @ $24.31

Ticker: TICK698
  Sell Orders:
    149/149 shares @ $92.89

Ticker: TICK699
  Sell Orders:
    391/591 shares @ $86.92

Ticker: TICK700
  Sell Orders:
    860/860 shares @ $63.65

Ticker: TICK701
  Sell Orders:
    80/765 shares @ $30.79

Ticker: TICK703
  Buy Orders:
    64/279 shares @ $57.48
  Sell Orders:
    732/732 shares @ $58.23

Ticker: TICK704
  Buy Orders:
    759/759 shares @ $20.55

Ticker: TICK705
  Buy Orders:
    351/552 shares @ $98.11

Ticker: TICK708
  Sell Orders:
    894/894 shares @ $51.27

Ticker: TICK709
  Buy Orders:
    134/134 shares @ $16.77

Ticker: TICK710
  Sell Orders:
    740/740 shares @ $68.95
    906/906 shares @ $76.47

Ticker: TICK712
  Sell Orders:
    608/608 shares @ $91.19

Ticker: TICK713
  Sell Orders:
    380/380 shares @ $52.10

Ticker: TICK714
  Buy Orders:
    810/810 shares @ $14.85
  Sell Orders:
    678/678 shares @ $31.21

Ticker: TICK715
  Sell Orders:
    107/107 shares @ $64.78
    320/949 shares @ $69.52
    864/864 shares @ $73.96

Ticker: TICK716
  Buy Orders:
    413/413 shares @ $28.11
  Sell Orders:
    895/895 shares @ $99.49

Ticker: TICK718
  Buy Orders:
    985/985 shares @ $34.80
  Sell Orders:
    716/716 shares @ $48.39

Ticker: TICK719
  Sell Orders:
    14/548 shares @ $42.49
    491/491 shares @ $96.51

Ticker: TICK720
  Buy Orders:
    214/214 shares @ $83.58
    680/680 shares @ $68.22

Ticker: TICK721
  Buy Orders:
    32/862 shares @ $38.09

Ticker: TICK722
  Sell Orders:
    214/214 shares @ $17.34

Ticker: TICK723
  Buy Orders:
    882/882 shares @ $10.20
  Sell Orders:
    570/570 shares @ $73.50

Ticker: TICK724
  Buy Orders:
    916/916 shares @ $21.59
  Sell Orders:
    873/873 shares @ $98.79

Ticker: TICK726
  Sell Orders:
    187/187 shares @ $56.06
    673/673 shares @ $87.07

Ticker: TICK727
  Sell Orders:
    395/395 shares @ $82.10

Ticker: TICK728
  Buy Orders:
    221/719 shares @ $94.22
    658/658 shares @ $86.53
    525/525 shares @ $58.40

Ticker: TICK729
  Buy Orders:
    980/980 shares @ $86.99
    971/971 shares @ $81.44

Ticker: TICK730
  Sell Orders:
    135/135 shares @ $13.94

Ticker: TICK731
  Buy Orders:
    795/795 shares @ $30.10
  Sell Orders:
    402/402 shares @ $46.80

Ticker: TICK732
  Buy Orders:
    432/537 shares @ $42.45
    190/190 shares @ $40.86

Ticker: TICK734
  Buy Orders:
    79/833 shares @ $97.88
    126/126 shares @ $42.64
    728/728 shares @ $39.24

Ticker: TICK735
  Buy Orders:
    38/230 shares @ $91.86

Ticker: TICK736
  Sell Orders:
    629/629 shares @ $17.36

Ticker: TICK739
  Sell Orders:
    937/937 shares @ $43.89

Ticker: TICK740
  Buy Orders:
    373/373 shares @ $97.21
    254/254 shares @ $78.14
  Sell Orders:
    828/828 shares @ $98.32

Ticker: TICK744
  Buy Orders:
    945/945 shares @ $50.57
  Sell Orders:
    395/395 shares @ $76.15

Ticker: TICK745
  Sell Orders:
    978/978 shares @ $56.21
    449/449 shares @ $98.71

Ticker: TICK748
  Buy Orders:
    117/117 shares @ $50.71
  Sell Orders:
    950/950 shares @ $73.69
    631/631 shares @ $91.46

Ticker: TICK749
  Buy Orders:
    909/909 shares @ $82.90

Ticker: TICK751
  Sell Orders:
    637/755 shares @ $12.39
    926/926 shares @ $72.35

Ticker: TICK752
  Sell Orders:
    135/135 shares @ $19.54

Ticker: TICK753
  Sell Orders:
    104/104 shares @ $93.90

Ticker: TICK754
  Sell Orders:
    847/847 shares @ $9.93
    922/922 shares @ $84.79

Ticker: TICK755
  Sell Orders:
    398/981 shares @ $25.91

Ticker: TICK756
  Buy Orders:
    96/635 shares @ $48.88
    490/490 shares @ $23.75

Ticker: TICK759
  Buy Orders:
    490/731 shares @ $96.79
    634/634 shares @ $12.92

Ticker: TICK760
  Buy Orders:
    592/592 shares @ $10.01
  Sell Orders:
    544/544 shares @ $16.35

Ticker: TICK761
  Buy Orders:
    709/709 shares @ $45.16
    310/310 shares @ $16.41
    442/442 shares @ $12.49

Ticker: TICK762
  Buy Orders:
    545/545 shares @ $28.43

Ticker: TICK764
  Buy Orders:
    242/242 shares @ $22.77

Ticker: TICK765
  Sell Orders:
    437/437 shares @ $81.34

Ticker: TICK766
  Buy Orders:
    107/567 shares @ $74.39

Ticker: TICK768
  Sell Orders:
    198/331 shares @ $67.18
    117/117 shares @ $67.25

Ticker: TICK772
  Buy Orders:
    418/418 shares @ $31.86

Ticker: TICK773
  Buy Orders:
    465/465 shares @ $51.16
    663/663 shares @ $21.05

Ticker: TICK774
  Sell Orders:
    756/756 shares @ $92.51

Ticker: TICK775
  Sell Orders:
    640/640 shares @ $70.14

Ticker: TICK776
  Buy Orders:
    272/272 shares @ $97.57

Ticker: TICK780
  Sell Orders:
    131/624 shares @ $32.65
    603/603 shares @ $95.28

Ticker: TICK781
  Buy Orders:
    423/423 shares @ $78.85

Ticker: TICK782
  Sell Orders:
    167/167 shares @ $51.51
    692/692 shares @ $96.30

Ticker: TICK783
  Sell Orders:
    959/959 shares @ $55.01

Ticker: TICK784
  Sell Orders:
    300/300 shares @ $16.54

Ticker: TICK785
  Buy Orders:
    353/353 shares @ $97.97

Ticker: TICK786
  Sell Orders:
    482/482 shares @ $12.51
    547/547 shares @ $19.97

Ticker: TICK788
  Sell Orders:
    862/862 shares @ $11.53
    616/616 shares @ $24.39
    796/796 shares @ $39.70
    968/968 shares @ $57.14

Ticker: TICK790
  Sell Orders:
    851/851 shares @ $19.97

Ticker: TICK795
  Sell Orders:
    378/378 shares @ $61.83

Ticker: TICK796
  Sell Orders:
    749/749 shares @ $91.52

Ticker: TICK798
  Buy Orders:
    296/296 shares @ $55.16

Ticker: TICK799
  Buy Orders:
    105/105 shares @ $71.79

Ticker: TICK801
  Sell Orders:
    956/956 shares @ $44.31

Ticker: TICK803
  Sell Orders:
    372/372 shares @ $44.78

Ticker: TICK805
  Sell Orders:
    268/268 shares @ $38.94

Ticker: TICK806
  Buy Orders:
    555/555 shares @ $97.22
    49/709 shares @ $70.87

Ticker: TICK807
  Sell Orders:
    586/586 shares @ $14.18
    114/114 shares @ $44.37
    595/595 shares @ $72.46

Ticker: TICK809
  Buy Orders:
    210/210 shares @ $96.39

Ticker: TICK810
  Buy Orders:
    819/819 shares @ $83.88

Ticker: TICK811
  Buy Orders:
    560/560 shares @ $14.35
  Sell Orders:
    619/619 shares @ $24.28
    521/521 shares @ $56.16

Ticker: TICK813
  Buy Orders:
    884/884 shares @ $83.47
    345/345 shares @ $28.68

Ticker: TICK815
  Buy Orders:
    456/456 shares @ $95.88
    242/242 shares @ $48.92

Ticker: TICK817
  Buy Orders:
    944/944 shares @ $20.28
  Sell Orders:
    252/252 shares @ $57.60

Ticker: TICK818
  Buy Orders:
    645/645 shares @ $57.86
  Sell Orders:
    375/671 shares @ $70.64

Ticker: TICK819
  Buy Orders:
    987/987 shares @ $50.37

Ticker: TICK820
  Sell Orders:
    934/934 shares @ $11.72

Ticker: TICK821
  Buy Orders:
    475/475 shares @ $45.25
  Sell Orders:
    694/694 shares @ $85.72

Ticker: TICK822
  Buy Orders:
    528/528 shares @ $82.97

Ticker: TICK823
  Buy Orders:
    740/740 shares @ $78.62
    964/964 shares @ $74.78
    876/876 shares @ $67.00
  Sell Orders:
    301/301 shares @ $99.92

Ticker: TICK824
  Sell Orders:
    184/361 shares @ $12.97

Ticker: TICK825
  Buy Orders:
    843/843 shares @ $21.19
  Sell Orders:
    843/843 shares @ $99.24

Ticker: TICK826
  Buy Orders:
    589/589 shares @ $52.82
    989/989 shares @ $23.05

Ticker: TICK827
  Sell Orders:
    195/195 shares @ $97.22

Ticker: TICK829
  Sell Orders:
    210/210 shares @ $47.95
    554/554 shares @ $67.53

Ticker: TICK830
  Sell Orders:
    593/593 shares @ $82.67

Ticker: TICK831
  Sell Orders:
    522/522 shares @ $68.54

Ticker: TICK832
  Buy Orders:
    285/285 shares @ $30.67

Ticker: TICK833
  Buy Orders:
    635/635 shares @ $86.18

Ticker: TICK835
  Buy Orders:
    616/974 shares @ $79.10

Ticker: TICK836
  Buy Orders:
    804/804 shares @ $75.21

Ticker: TICK837
  Buy Orders:
    710/710 shares @ $40.78

Ticker: TICK838
  Buy Orders:
    576/576 shares @ $81.77
    834/834 shares @ $59.15
  Sell Orders:
    280/280 shares @ $89.46

Ticker: TICK839
  Sell Orders:
    455/455 shares @ $39.11

Ticker: TICK840
  Buy Orders:
    821/821 shares @ $12.63

Ticker: TICK841
  Buy Orders:
    974/974 shares @ $88.86
    414/414 shares @ $75.06

Ticker: TICK843
  Sell Orders:
    542/542 shares @ $23.99
    410/410 shares @ $58.09

Ticker: TICK844
  Buy Orders:
    166/921 shares @ $88.65

Ticker: TICK846
  Buy Orders:
    447/660 shares @ $64.58

Ticker: TICK847
  Buy Orders:
    919/919 shares @ $84.05

Ticker: TICK849
  Buy Orders:
    481/481 shares @ $54.26
  Sell Orders:
    100/552 shares @ $73.54

Ticker: TICK851
  Sell Orders:
    261/261 shares @ $57.11

Ticker: TICK853
  Sell Orders:
    185/185 shares @ $50.16
    172/172 shares @ $93.38

Ticker: TICK855
  Sell Orders:
    184/184 shares @ $99.99

Ticker: TICK856
  Sell Orders:
    334/334 shares @ $70.75
    680/680 shares @ $90.05

Ticker: TICK857
  Buy Orders:
    428/915 shares @ $47.14
  Sell Orders:
    442/442 shares @ $98.69

Ticker: TICK858
  Sell Orders:
    904/904 shares @ $78.17

Ticker: TICK860
  Sell Orders:
    604/604 shares @ $55.11

Ticker: TICK861
  Buy Orders:
    309/309 shares @ $69.86
  Sell Orders:
    699/699 shares @ $95.19

Ticker: TICK862
  Buy Orders:
    435/435 shares @ $13.60
  Sell Orders:
    754/754 shares @ $85.50

Ticker: TICK863
  Sell Orders:
    391/391 shares @ $77.58

Ticker: TICK864
  Sell Orders:
    409/409 shares @ $28.23

Ticker: TICK865
  Sell Orders:
    354/354 shares @ $45.21

Ticker: TICK866
  Sell Orders:
    613/975 shares @ $55.95

Ticker: TICK867
  Buy Orders:
    142/734 shares @ $41.50

Ticker: TICK868
  Buy Orders:
    555/555 shares @ $81.53
    671/671 shares @ $19.44

Ticker: TICK870
  Sell Orders:
    453/453 shares @ $66.24

Ticker: TICK872
  Sell Orders:
    23/615 shares @ $47.17
    330/330 shares @ $75.51
    681/681 shares @ $93.92

Ticker: TICK873
  Buy Orders:
    329/329 shares @ $35.81

Ticker: TICK874
  Sell Orders:
    442/442 shares @ $50.12
    604/604 shares @ $88.92

Ticker: TICK875
  Buy Orders:
    382/382 shares @ $38.26

Ticker: TICK876
  Buy Orders:
    642/642 shares @ $37.62

Ticker: TICK877
  Sell Orders:
    662/662 shares @ $73.31

Ticker: TICK879
  Sell Orders:
    716/981 shares @ $84.03

Ticker: TICK880
  Sell Orders:
    419/419 shares @ $95.80

Ticker: TICK882
  Sell Orders:
    280/280 shares @ $96.46

Ticker: TICK883
  Sell Orders:
    492/890 shares @ $37.87

Ticker: TICK885
  Buy Orders:
    301/301 shares @ $34.30
  Sell Orders:
    277/277 shares @ $45.90

Ticker: TICK886
  Buy Orders:
    606/606 shares @ $65.00
    809/809 shares @ $55.82

Ticker: TICK887
  Sell Orders:
    31/684 shares @ $31.43
    613/613 shares @ $70.17
    104/104 shares @ $94.02

Ticker: TICK888
  Buy Orders:
    781/781 shares @ $17.66

Ticker: TICK889
  Buy Orders:
    496/496 shares @ $97.12

Ticker: TICK890
  Sell Orders:
    645/645 shares @ $14.76
    891/891 shares @ $68.77

Ticker: TICK893
  Buy Orders:
    699/807 shares @ $53.32
  Sell Orders:
    535/535 shares @ $66.59
    777/777 shares @ $91.74

Ticker: TICK894
  Sell Orders:
    262/558 shares @ $16.23
    557/557 shares @ $27.72
    472/472 shares @ $34.14
    178/178 shares @ $43.78

Ticker: TICK895
  Buy Orders:
    492/915 shares @ $73.83
    879/879 shares @ $10.76

Ticker: TICK896
  Buy Orders:
    644/644 shares @ $45.45
  Sell Orders:
    778/778 shares @ $75.43

Ticker: TICK897
  Buy Orders:
    514/514 shares @ $101.31

Ticker: TICK900
  Buy Orders:
    658/658 shares @ $20.97
    942/942 shares @ $16.10
  Sell Orders:
    540/540 shares @ $57.82

Ticker: TICK901
  Buy Orders:
    169/169 shares @ $34.12

Ticker: TICK902
  Buy Orders:
    525/544 shares @ $40.46

Ticker: TICK904
  Sell Orders:
    171/171 shares @ $45.72
    243/243 shares @ $61.62

Ticker: TICK908
  Buy Orders:
    943/943 shares @ $96.36

Ticker: TICK909
  Sell Orders:
    990/990 shares @ $10.69
    725/725 shares @ $73.21

Ticker: TICK910
  Buy Orders:
    821/821 shares @ $77.85

Ticker: TICK911
  Sell Orders:
    993/993 shares @ $49.65

Ticker: TICK912
  Buy Orders:
    315/1000 shares @ $75.39

Ticker: TICK913
  Sell Orders:
    409/409 shares @ $63.20

Ticker: TICK914
  Buy Orders:
    193/193 shares @ $65.96

Ticker: TICK917
  Buy Orders:
    344/344 shares @ $11.62

Ticker: TICK918
  Sell Orders:
    157/157 shares @ $62.34

Ticker: TICK919
  Buy Orders:
    516/516 shares @ $17.17

Ticker: TICK921
  Sell Orders:
    845/845 shares @ $67.28

Ticker: TICK923
  Sell Orders:
    175/175 shares @ $64.28
    374/374 shares @ $90.52

Ticker: TICK924
  Buy Orders:
    288/843 shares @ $73.50

Ticker: TICK926
  Buy Orders:
    496/496 shares @ $25.91
  Sell Orders:
    171/478 shares @ $50.42

Ticker: TICK927
  Buy Orders:
    314/314 shares @ $79.24
    602/602 shares @ $10.08

Ticker: TICK928
  Sell Orders:
    291/993 shares @ $50.90

Ticker: TICK929
  Sell Orders:
    449/449 shares @ $20.85

Ticker: TICK933
  Buy Orders:
    342/342 shares @ $26.89
  Sell Orders:
    197/197 shares @ $29.77

Ticker: TICK934
  Sell Orders:
    977/977 shares @ $99.91

Ticker: TICK936
  Sell Orders:
    992/992 shares @ $22.61

Ticker: TICK938
  Sell Orders:
    763/763 shares @ $13.33
    225/225 shares @ $56.08

Ticker: TICK939
  Buy Orders:
    245/245 shares @ $31.61
  Sell Orders:
    514/929 shares @ $91.98

Ticker: TICK941
  Buy Orders:
    510/510 shares @ $67.34
    895/895 shares @ $24.89

Ticker: TICK942
  Buy Orders:
    519/519 shares @ $52.16
  Sell Orders:
    751/751 shares @ $93.46

Ticker: TICK943
  Buy Orders:
    480/480 shares @ $64.00

Ticker: TICK946
  Buy Orders:
    122/527 shares @ $44.47
  Sell Orders:
    520/520 shares @ $79.52

Ticker: TICK947
  Sell Orders:
    405/405 shares @ $22.16
    808/898 shares @ $51.74
    237/237 shares @ $74.01

Ticker: TICK948
  Sell Orders:
    322/322 shares @ $36.76

Ticker: TICK949
  Sell Orders:
    142/142 shares @ $31.44

Ticker: TICK950
  Sell Orders:
    226/226 shares @ $62.09

Ticker: TICK951
  Buy Orders:
    155/488 shares @ $94.33
    374/374 shares @ $24.27

Ticker: TICK952
  Buy Orders:
    769/769 shares @ $15.91

Ticker: TICK953
  Sell Orders:
    177/177 shares @ $35.12

Ticker: TICK955
  Sell Orders:
    665/665 shares @ $83.20

Ticker: TICK956
  Sell Orders:
    609/609 shares @ $57.45
    237/237 shares @ $66.09

Ticker: TICK957
  Buy Orders:
    354/354 shares @ $37.54
  Sell Orders:
    852/852 shares @ $63.91

Ticker: TICK958
  Buy Orders:
    267/267 shares @ $58.46

Ticker: TICK959
  Sell Orders:
    639/639 shares @ $25.26

Ticker: TICK961
  Buy Orders:
    234/237 shares @ $78.21
  Sell Orders:
    173/173 shares @ $81.82

Ticker: TICK962
  Buy Orders:
    487/487 shares @ $90.19
    623/623 shares @ $53.08
  Sell Orders:
    131/131 shares @ $96.89

Ticker: TICK963
  Buy Orders:
    245/738 shares @ $21.18
  Sell Orders:
    967/967 shares @ $80.20

Ticker: TICK964
  Sell Orders:
    412/412 shares @ $60.16

Ticker: TICK965
  Buy Orders:
    401/830 shares @ $64.13
    454/454 shares @ $23.37

Ticker: TICK967
  Buy Orders:
    176/176 shares @ $41.29
    426/426 shares @ $37.74

Ticker: TICK968
  Buy Orders:
    938/938 shares @ $73.55
    145/145 shares @ $70.73
  Sell Orders:
    100/100 shares @ $100.29

Ticker: TICK969
  Buy Orders:
    598/889 shares @ $69.76

Ticker: TICK970
  Buy Orders:
    940/980 shares @ $19.97
  Sell Orders:
    228/228 shares @ $89.15

Ticker: TICK971
  Sell Orders:
    388/388 shares @ $67.49
    410/410 shares @ $74.35

Ticker: TICK972
  Sell Orders:
    559/559 shares @ $79.85
    120/120 shares @ $87.46

Ticker: TICK973
  Sell Orders:
    458/602 shares @ $45.63

Ticker: TICK974
  Buy Orders:
    705/705 shares @ $96.17
    412/412 shares @ $48.85

Ticker: TICK975
  Sell Orders:
    242/242 shares @ $53.76

Ticker: TICK976
  Buy Orders:
    352/352 shares @ $28.07
  Sell Orders:
    914/914 shares @ $91.38

